,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
444854,24.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
782360,305.0,8.0,42.0,95.0,349.0,609.0,60.0,247.0,572.0,773.0,76.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
1506287,28.0,2.0,10.0,30.0,70.0,120.0,11.0,30.0,63.0,82.0,0.0,No,0.0,0.51,0.28,0.0,No,No,Yes,Yes,No,No
1261996,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1271192,129.0,9.0,12.0,0.0,24.0,48.0,17.0,38.0,87.0,140.0,12.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
1314520,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.66,0.64,0.0,No,No,No,Yes,No,No
872325,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
652970,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1622812,83.0,8.0,0.0,108.0,324.0,432.0,41.0,115.0,203.0,300.0,43.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
42512,520.0,2.0,123.0,1692.0,3006.0,4266.0,371.0,1199.0,2378.0,3918.0,350.0,No,0.0,0.96,0.93,0.0,No,No,No,Yes,No,No
82249,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.63,0.63,0.0,Yes,No,No,Yes,No,No
751032,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.82,0.81,0.0,Yes,No,Yes,Yes,No,No
1509828,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
351907,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.92,0.0,No,No,No,Yes,No,No
510114,191.0,9.0,74.0,48.0,180.0,276.0,17.0,98.0,223.0,356.0,20.0,No,0.0,0.92,0.83,0.0,No,No,No,Yes,No,No
989829,578.0,2.0,112.0,2662.0,3862.0,5362.0,604.0,1819.0,3461.0,5358.0,385.0,No,60.0,0.53,0.44,0.0,No,No,Yes,Yes,No,No
944189,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.37,0.36,0.0,No,No,No,Yes,No,No
914955,150.0,8.0,15.0,298.0,569.0,850.0,94.0,318.0,670.0,965.0,63.0,No,26.0,0.79,0.67,0.0,No,No,No,Yes,No,No
819519,234.0,8.0,0.0,0.0,64.0,144.0,21.0,90.0,173.0,385.0,33.0,No,0.0,0.99,0.97,0.0,No,No,Yes,Yes,No,No
524111,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,No,0.0,0.95,0.93,0.0,No,No,No,Yes,No,No
1312088,10353.0,2.0,5.0,0.0,0.0,162.0,18.0,59.0,113.0,182.0,15.0,No,0.0,0.64,0.82,0.0,No,No,No,Yes,No,No
119193,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
738423,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.77,0.0,No,No,No,Yes,No,No
1424468,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1476236,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
1093930,5.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.89,0.0,Yes,No,No,Yes,No,No
417294,0.0,2.0,0.0,6.0,6.0,15.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.06,0.2,0.0,Yes,No,No,No,No,No
1436618,63.0,2.0,12.0,124.0,194.0,329.0,30.0,123.0,216.0,293.0,37.0,No,0.0,1.0,1.0,0.0,No,No,Yes,Yes,No,No
1630237,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
550387,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1086247,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,No,0.0,0.93,0.94,0.0,No,No,No,Yes,No,No
1203666,154.0,8.0,82.0,0.0,0.0,0.0,8.0,20.0,38.0,72.0,14.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1198039,71.0,8.0,0.0,0.0,0.0,0.0,3.0,14.0,19.0,21.0,0.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
989504,30.0,8.0,7.0,10.0,34.0,50.0,5.0,16.0,40.0,66.0,14.0,No,1.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1210203,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1061539,152.0,8.0,12.0,41.0,136.0,238.0,12.0,91.0,94.0,94.0,32.0,No,0.0,0.84,0.86,0.0,No,No,No,Yes,No,No
275961,669.0,2.0,0.0,1050.0,1750.0,2450.0,257.0,767.0,1695.0,2421.0,227.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
243620,472.0,,0.0,0.0,0.0,0.0,4.0,29.0,94.0,115.0,20.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
874190,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
97962,0.0,8.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
1255631,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.93,0.0,No,No,No,Yes,No,No
736327,3663.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.63,0.0,No,No,Yes,Yes,No,No
246818,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
346481,66.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,19.0,0.0,No,0.0,0.68,0.64,0.0,No,No,No,Yes,No,No
456610,184.0,8.0,1.0,0.0,0.0,0.0,10.0,40.0,73.0,116.0,21.0,No,0.0,0.94,0.97,0.0,No,No,No,Yes,No,No
573344,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1129356,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1306848,227.0,2.0,0.0,0.0,60.0,120.0,18.0,30.0,52.0,53.0,0.0,No,0.0,0.91,0.82,0.0,Yes,No,No,Yes,No,No
1522000,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1438309,793.0,9.0,59.0,910.0,1630.0,2518.0,347.0,1148.0,2213.0,3464.0,107.0,No,0.0,0.96,0.95,0.0,No,No,No,Yes,No,No
1164280,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,Yes,No,No,Yes,No,No
1163876,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,No,0.0,0.35,0.54,0.0,Yes,No,No,Yes,No,No
1002312,151.0,10.0,1.0,0.0,2000.0,2000.0,27.0,66.0,122.0,357.0,36.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1565051,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
12404,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.81,0.0,No,No,Yes,Yes,No,No
579067,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.32,0.27,0.0,No,No,No,Yes,No,No
354908,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,Yes,No,No,Yes,No,No
1363301,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
500016,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,Yes,No,No,Yes,No,No
1010071,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.91,0.77,0.0,No,No,No,Yes,No,No
426740,274.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.77,0.0,Yes,No,No,Yes,No,No
1021461,142.0,8.0,0.0,0.0,0.0,0.0,8.0,13.0,22.0,23.0,2.0,No,0.0,0.76,0.78,0.0,No,No,No,Yes,No,No
1572704,110.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1170366,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.84,0.77,0.0,Yes,No,Yes,Yes,No,No
654756,11.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,2.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
198885,0.0,4.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.79,0.66,0.0,Yes,No,Yes,Yes,No,No
465544,23.0,2.0,0.0,0.0,0.0,4.0,4.0,13.0,22.0,35.0,6.0,No,0.0,0.58,0.57,0.0,No,No,No,Yes,No,No
541033,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.91,0.0,Yes,No,No,Yes,No,No
85470,49.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,1.0,No,0.0,0.12,0.65,0.0,No,No,No,Yes,No,No
114391,3.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,No,0.0,0.34,0.41,0.0,No,No,No,Yes,No,No
1215914,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
958881,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.34,0.31,0.0,Yes,No,Yes,No,No,No
1120585,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
24460,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,No,No,Yes,Yes,No,No
1393464,864.0,,92.0,0.0,0.0,0.0,306.0,956.0,1887.0,3234.0,329.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
222534,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.94,0.92,0.0,No,No,Yes,Yes,No,No
1220980,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.83,0.0,No,No,No,Yes,No,No
1625491,3899.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,No,No,No
275711,63.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0,1.0,No,0.0,0.81,0.85,0.0,Yes,No,No,No,No,No
1372878,2.0,10.0,3.0,11.0,23.0,32.0,0.0,8.0,17.0,24.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1223124,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,No
891774,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,Yes,Yes,No,No
1478052,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,No
515973,1.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
55096,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.95,0.0,Yes,No,No,Yes,No,No
1234878,870.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
689573,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.74,0.0,Yes,No,No,Yes,No,No
931567,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
111672,794.0,8.0,697.0,0.0,0.0,0.0,32.0,92.0,172.0,233.0,44.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
307180,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
650875,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.79,0.66,0.0,No,No,No,Yes,No,No
789909,152.0,8.0,6.0,48.0,144.0,192.0,37.0,97.0,216.0,330.0,28.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1568537,131.0,8.0,16.0,0.0,0.0,8.0,14.0,46.0,100.0,160.0,32.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1148146,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1109510,26.0,2.0,0.0,24.0,24.0,36.0,1.0,18.0,22.0,25.0,0.0,No,0.0,0.38,0.4,0.0,Yes,No,No,Yes,No,No
858301,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.79,0.87,0.0,No,No,No,Yes,No,No
1596510,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
440607,11.0,8.0,0.0,140.0,240.0,340.0,24.0,118.0,191.0,266.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
1103023,430.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
1273553,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.84,0.0,No,No,No,Yes,No,No
1161860,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1614098,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
218866,11.0,2.0,0.0,0.0,0.0,14.0,1.0,1.0,4.0,5.0,0.0,No,0.0,0.98,0.96,0.0,Yes,No,No,Yes,No,No
621412,108.0,8.0,50.0,228.0,476.0,669.0,67.0,185.0,396.0,630.0,43.0,No,0.0,0.31,0.41,0.0,No,No,No,Yes,No,No
1159531,42.0,9.0,25.0,29.0,58.0,87.0,6.0,20.0,49.0,71.0,0.0,No,0.0,0.91,0.77,0.0,No,No,No,Yes,No,No
1442707,82.0,2.0,5.0,30.0,120.0,150.0,20.0,61.0,70.0,70.0,23.0,No,0.0,0.96,0.97,0.0,No,No,No,Yes,No,No
426936,76.0,8.0,20.0,48.0,62.0,98.0,22.0,211.0,274.0,319.0,20.0,No,0.0,0.91,0.86,0.0,No,No,No,Yes,No,No
1067528,26.0,12.0,0.0,117.0,207.0,306.0,28.0,91.0,200.0,298.0,5.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
579799,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
1205263,204.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.27,0.12,0.0,No,No,Yes,Yes,No,No
1541560,10.0,2.0,0.0,24.0,42.0,66.0,8.0,28.0,58.0,71.0,3.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
396427,38.0,8.0,0.0,32.0,48.0,64.0,15.0,25.0,130.0,192.0,20.0,No,0.0,0.79,0.66,0.0,No,No,No,Yes,No,No
912661,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
633479,148.0,9.0,49.0,61.0,88.0,142.0,22.0,54.0,115.0,197.0,28.0,No,0.0,0.91,0.77,0.0,No,No,No,Yes,No,No
771952,126.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
879576,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.22,0.27,0.0,Yes,No,No,Yes,No,No
1232356,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.7,0.0,No,No,No,Yes,No,No
1195109,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.38,0.44,0.0,No,No,Yes,Yes,No,No
1485843,26.0,8.0,8.0,42.0,70.0,121.0,7.0,41.0,84.0,114.0,14.0,No,0.0,0.83,0.83,0.0,No,No,No,Yes,No,No
1074651,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
371046,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,No,0.0,0.8,0.83,0.0,No,No,Yes,Yes,No,No
1557050,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.01,0.0,Yes,No,No,Yes,No,No
1193400,1226.0,8.0,172.0,1600.0,3100.0,4700.0,465.0,1801.0,3893.0,5576.0,492.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,No
618727,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1056213,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,Yes,No,No,Yes,No,No
1513006,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
1394100,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
718682,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,No,No,No
1659506,1377.0,2.0,0.0,750.0,1500.0,2250.0,25.0,83.0,115.0,161.0,31.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
1366030,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
99146,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,No,0.0,0.97,0.93,0.0,No,No,No,Yes,No,No
866875,107.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,10.0,2.0,No,0.0,1.0,0.96,0.0,No,No,No,Yes,No,No
1416107,33.0,9.0,1.0,16.0,36.0,56.0,5.0,21.0,45.0,66.0,20.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
34689,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,No,No,Yes,Yes,No,No
232665,272.0,8.0,76.0,324.0,772.0,1127.0,120.0,359.0,748.0,1181.0,71.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
204599,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
700252,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1606674,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,No,0.0,1.0,0.99,0.0,No,No,Yes,Yes,No,No
53276,428.0,8.0,0.0,0.0,0.0,0.0,3.0,12.0,23.0,25.0,2.0,No,0.0,0.93,0.95,0.0,No,No,No,Yes,No,No
601983,520.0,8.0,20.0,2000.0,2000.0,2000.0,61.0,231.0,453.0,810.0,173.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
582058,28.0,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
249727,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
219450,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
601953,2949.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.96,0.0,No,No,Yes,Yes,No,No
578259,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.5,0.4,0.0,No,No,No,Yes,No,No
1566979,629.0,52.0,0.0,0.0,0.0,0.0,10.0,51.0,87.0,126.0,9.0,No,0.0,0.0,0.0,0.0,Yes,No,No,Yes,No,No
1237910,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.31,0.4,0.0,No,No,Yes,Yes,No,No
750979,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.94,0.95,0.0,Yes,No,No,Yes,No,No
723311,2.0,12.0,0.0,12.0,12.0,12.0,0.0,1.0,2.0,3.0,2.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1329324,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
296060,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
976470,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.7,0.66,0.0,Yes,No,Yes,Yes,No,No
98251,282.0,8.0,0.0,0.0,0.0,0.0,9.0,43.0,91.0,147.0,16.0,No,0.0,1.0,0.57,0.0,No,No,No,Yes,No,No
1498942,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1049010,105.0,12.0,10.0,0.0,0.0,8.0,12.0,25.0,57.0,86.0,28.0,No,0.0,0.73,0.73,0.0,No,No,No,Yes,No,No
1556053,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,No,0.0,1.0,0.93,0.0,No,No,No,Yes,No,No
1078752,85.0,8.0,21.0,80.0,160.0,250.0,28.0,96.0,191.0,292.0,52.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
953545,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
514713,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
1015229,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
241427,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.29,0.14,0.0,No,No,No,Yes,No,No
857023,32.0,15.0,0.0,19.0,48.0,77.0,10.0,31.0,61.0,94.0,43.0,No,0.0,0.9,0.91,0.0,No,No,No,Yes,No,No
1404958,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1566680,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
562763,0.0,8.0,2.0,133.0,221.0,308.0,13.0,78.0,175.0,253.0,25.0,No,5.0,0.68,0.69,2.0,No,No,No,Yes,No,No
1414790,26.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,No,0.0,0.83,0.91,0.0,No,No,No,Yes,No,No
941242,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
681133,50.0,8.0,0.0,20.0,20.0,20.0,2.0,2.0,3.0,4.0,0.0,No,0.0,0.51,0.53,0.0,Yes,No,No,Yes,No,No
747339,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.73,0.0,No,No,No,Yes,No,No
298995,9306.0,2.0,3680.0,18000.0,30000.0,42000.0,5685.0,12330.0,21553.0,32315.0,3337.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
435311,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1259789,113.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.97,0.97,0.0,Yes,No,No,No,No,No
