national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder,
7668,307,12,26,600,1050,1500,158,585,1071,1556,213,No,150,0.87,0.94,0,No,No,Yes,Yes,No,No
7669,665,8,0,403,571,1089,138,541,1021,1527,189,No,20,1,0.93,0,No,No,No,Yes,No,No
7670,236,4,26,49,167,238,23,102,248,393,53,No,2,0.73,0.78,0,No,No,No,Yes,No,No
7671,54,12,8,139,242,305,49,143,274,451,48,No,9,0.63,0.57,0,No,No,No,Yes,No,No
7672,-57,4,136,161,260,304,148,418,687,941,55,No,30,0.73,0.78,124,No,No,No,Yes,No,No
7673,38,8,4,66,116,176,19,58,91,127,25,No,3,0.94,0.94,0,No,No,No,Yes,No,No
7674,0,12,0,5,6,6,0,0,0,0,0,No,1,0.73,0.79,0,Yes,No,No,Yes,No,No
7675,117,8,9,232,419,622,53,243,500,766,60,No,18,0.79,0.66,0,No,No,No,Yes,No,No
7676,107,5,30,223,371,556,42,196,381,538,96,No,23,0.75,0.67,0,No,No,No,Yes,No,No
7677,180,2,26,350,690,1030,52,195,421,632,66,No,40,0.6,0.71,0,No,No,Yes,Yes,No,No
7678,27,8,0,45,66,96,7,33,65,97,23,No,2,0.52,0.67,0,No,No,No,Yes,No,No
7679,68,2,38,9,51,93,5,67,130,184,14,No,9,0.9,0.92,0,No,No,No,Yes,No,No
7680,1036,8,800,800,1600,3200,257,944,2302,3459,312,No,800,1,0.99,0,No,No,No,Yes,No,No
7681,52,8,15,142,261,347,27,81,192,297,19,No,19,0.5,0.46,0,No,No,No,Yes,No,No
7682,77,2,72,78,96,186,66,194,348,507,82,No,60,0.37,0.33,0,No,No,No,Yes,No,No
7683,12,4,2,84,124,162,8,24,35,44,0,No,6,0.22,0.15,0,Yes,No,Yes,Yes,No,No
7684,0,8,0,2,3,4,0,1,2,2,0,No,1,0.82,0.81,0,No,No,No,Yes,No,No
7685,52,12,10,20,41,62,13,48,104,187,10,No,8,0.11,0.13,0,No,No,No,Yes,No,No
7686,61,12,1,81,166,251,29,93,185,262,20,No,18,0.73,0.7,0,No,No,No,Yes,No,No
7687,684,2,377,672,1400,2016,179,724,1543,2237,294,No,56,0.53,0.38,0,No,No,No,Yes,No,No
7688,0,2,0,5,10,15,3,5,7,9,0,No,5,0.94,0.96,0,No,No,No,Yes,No,No
7689,29,8,2,72,104,152,2,38,70,131,25,No,8,0.5,0.46,0,No,No,No,Yes,No,No
7690,657,8,33,428,782,1254,177,622,1136,1626,119,No,100,0.51,0.61,1,No,No,No,Yes,No,No
7691,1,8,0,16,24,32,5,8,15,25,2,No,2,0.5,0.46,0,No,No,No,Yes,No,No
7692,79,8,20,104,168,236,21,129,192,307,40,No,32,0.86,0.6,0,No,No,No,Yes,No,No
7693,157,8,4,150,250,350,32,80,190,323,43,No,50,0.94,0.94,0,No,No,No,Yes,No,No
7694,805,8,156,4665,8105,12219,223,784,1830,2697,228,No,276,0.73,0.7,0,No,No,No,Yes,No,No
7695,167,8,28,83,278,482,29,133,278,427,61,No,8,0.9,0.93,0,No,No,No,Yes,No,No
7696,3,8,0,716,716,806,182,505,732,860,118,No,25,0.5,0.46,24,No,No,No,Yes,No,No
7697,587,8,26,753,1709,2582,240,850,1937,3151,248,No,144,0.48,0.52,0,No,No,No,Yes,No,No
7698,44,8,6,224,416,608,40,173,341,514,63,No,25,0.33,0.32,0,No,No,No,Yes,No,No
7699,2,4,1,4,6,8,0,4,4,5,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
7700,78,12,6,89,149,199,14,50,92,136,32,No,10,0.68,0.68,0,No,No,Yes,Yes,No,No
7701,33,12,0,429,693,957,25,477,944,1391,79,No,264,0.25,0.29,45,No,No,No,Yes,No,No
7702,683,8,400,6072,10440,14808,1327,3890,7007,10412,2124,No,276,0.53,0.54,0,No,No,Yes,Yes,No,No
7703,23,8,15,160,244,342,35,103,193,294,39,No,4,0.72,0.8,8,No,No,No,Yes,No,No
7704,109,8,39,236,472,708,77,278,511,726,77,No,8,0.67,0.61,0,No,No,No,Yes,No,No
7705,0,4,0,4,4,4,0,0,0,0,0,No,3,0.7,0.66,0,Yes,No,No,Yes,No,No
7706,72,12,24,75,165,264,16,74,180,222,57,No,30,0.77,0.75,0,No,No,No,Yes,No,No
7707,41,12,0,5,5,5,3,13,21,35,14,No,2,0.73,0.79,0,No,No,No,Yes,No,No
7708,4,16,10,63,129,198,6,52,108,151,5,No,5,0.99,0.98,0,No,No,No,Yes,No,No
7709,131,8,9,99,194,251,22,76,144,291,24,No,5,0.46,0.65,0,No,No,No,Yes,No,No
7710,387,8,59,1000,1000,1000,67,265,527,814,118,No,1000,0,0,0,No,No,No,Yes,No,No
7711,-14,8,86,1803,3198,4638,410,1369,2476,3442,174,No,105,0.5,0.46,26,No,No,No,Yes,No,Yes
7712,189,10,18,570,1116,1434,140,401,937,1431,139,No,54,0.77,0.84,0,No,No,No,Yes,No,No
7713,1496,8,78,2640,5040,7680,720,2591,4742,6516,723,No,120,0.93,0.87,0,No,No,No,Yes,No,No
7714,260,5,0,400,600,800,30,155,275,777,129,No,200,0.06,0.21,0,No,No,No,Yes,No,No
7715,26,8,0,48,81,105,16,38,69,96,17,No,6,0.84,0.86,0,No,No,No,Yes,No,No
7716,578,8,2,446,790,1220,72,1347,1786,2295,131,No,14,0.99,0.97,0,No,No,No,Yes,No,No
7717,623,2,129,1680,3344,5024,485,1602,2823,3802,384,No,112,0.98,0.98,1,No,No,No,Yes,No,No
7718,46,4,39,67,123,171,23,89,142,199,15,No,5,0.73,0.78,0,No,No,Yes,Yes,No,No
7719,5,4,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7720,0,2,5,5,53,53,0,0,0,0,1,No,5,0.83,0.91,0,Yes,No,No,Yes,No,No
7721,7,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7722,7,8,0,45,81,113,13,35,75,89,0,No,6,0.96,0.96,0,No,No,No,Yes,No,No
7723,98,2,33,328,560,824,103,324,573,870,79,No,40,0.75,0.63,0,No,No,No,Yes,No,No
7724,547,8,200,1003,1507,2137,220,649,1324,1985,249,No,26,0.79,0.71,0,No,No,No,Yes,No,No
7725,813,2,131,1200,2000,3000,279,952,1660,2367,307,No,200,0.82,0.7,0,No,No,No,Yes,No,No
7726,50,8,11,74,199,319,17,65,161,249,0,No,4,0.82,0.81,0,No,No,No,Yes,No,No
7727,0,2,0,3,3,3,0,0,0,0,0,No,3,0.54,0.71,0,No,No,No,Yes,No,No
7728,24,8,12,48,108,172,9,46,99,150,0,No,8,0.9,0.92,0,No,No,No,Yes,No,No
7729,223,2,5,142,412,645,17,54,99,161,29,No,50,0.99,0.98,0,No,No,Yes,Yes,No,No
7730,0,2,0,20,20,20,0,0,0,0,1,No,20,0.86,0.56,0,Yes,No,No,Yes,No,No
7731,149,2,35,294,609,889,44,206,439,650,89,No,36,0.48,0.52,0,No,No,No,Yes,No,No
7732,13,10,0,14,29,44,1,5,29,47,4,No,14,0.77,0.84,0,No,No,No,Yes,No,No
7733,10,10,0,40,80,80,5,22,44,64,5,No,40,0.77,0.84,0,No,No,No,Yes,No,No
7734,0,4,5,3,3,3,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7735,277,9,1,100,329,587,69,249,540,822,63,No,14,0.58,0.45,0,No,No,No,Yes,No,No
7736,24,9,31,25,50,70,7,21,47,63,0,No,3,0.85,0.82,0,No,No,No,Yes,No,No
7737,1592,2,731,6400,12500,18100,1454,4523,8976,13932,954,No,500,0.88,0.91,0,No,No,No,Yes,No,No
7738,38,8,22,36,69,118,3,30,69,109,28,No,4,0,0,0,No,No,No,Yes,No,No
7739,36,4,51,132,221,282,61,118,176,274,26,No,1,0.73,0.78,1,No,No,No,Yes,No,No
7740,7229,4,54,6156,9882,20034,4926,14871,30459,41039,1668,No,756,0.55,0.66,0,No,No,No,No,No,No
7741,129,9,183,341,596,866,68,264,523,818,12,No,26,0.85,0.82,0,No,No,No,Yes,No,No
7742,23472,4,1900,43900,101200,127000,3327,15613,63905,110402,4329,No,700,0.44,0.5,0,No,No,No,Yes,No,No
7743,1,8,0,2,3,5,0,1,3,4,1,No,1,0.5,0.46,0,No,No,No,Yes,No,No
7744,69,8,7,15,57,99,6,37,73,108,37,No,1,0.62,0.58,0,No,No,No,Yes,No,No
7745,211,2,67,240,435,708,52,191,493,698,77,No,2,0.56,0.68,0,No,No,No,Yes,No,No
7746,97,4,27,150,300,450,31,132,260,352,76,No,25,0.77,0.84,0,No,No,No,Yes,No,No
7747,58,15,0,164,318,402,14,55,204,359,37,No,60,0.06,0.09,0,No,No,No,Yes,No,No
7748,167,8,18,513,893,1302,115,425,959,1451,131,No,19,0.33,0.32,0,No,No,No,Yes,No,No
7749,70,8,56,327,581,820,74,221,400,602,50,No,32,0.5,0.46,0,No,No,No,Yes,No,No
7750,1562,8,414,2876,5396,8420,831,3035,5211,7523,2093,No,504,0.02,0.12,0,No,No,Yes,Yes,No,No
7751,27,2,1,84,180,276,11,57,143,202,16,No,18,0.9,0.93,0,No,No,No,Yes,No,No
7752,479,8,186,824,1524,2109,209,672,1420,2229,209,No,34,0.92,0.96,0,No,No,No,Yes,No,No
7753,142,8,30,313,618,870,76,287,657,1103,169,No,34,0.48,0.52,0,No,No,No,Yes,No,No
7754,211,8,65,479,843,1155,123,397,731,1099,90,No,36,0.7,0.71,0,No,No,No,Yes,No,No
7755,60,12,2,107,167,239,21,61,142,222,21,No,12,0.73,0.79,1,No,No,No,Yes,No,No
7756,449,8,1072,120,792,1856,39,484,1511,2197,380,No,8,0.92,0.96,0,No,No,No,Yes,No,No
7757,0,12,0,2,2,2,0,0,2,2,0,No,2,0.57,0.68,0,No,No,No,Yes,No,No
7758,0,4,0,9,9,9,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7759,3,12,1,1,1,1,0,0,2,2,0,No,1,0.7,0.76,0,No,No,No,Yes,No,No
7760,0,2,0,2,2,2,0,0,0,0,0,No,2,0.16,0.1,0,Yes,No,Yes,Yes,No,No
7761,83,8,26,138,290,459,30,144,281,421,20,No,25,0.5,0.46,0,No,No,No,Yes,No,No
7762,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
7763,85,4,153,320,498,663,158,465,686,872,67,No,25,0.73,0.78,8,No,No,No,Yes,No,No
7764,811,2,2000,2000,3000,5000,775,1736,3070,4584,722,No,1000,0,0,4,No,No,No,Yes,No,No
7765,70,2,2,75,120,165,21,53,94,126,24,No,15,0.83,0.91,0,No,No,No,Yes,No,No
7766,6,4,1,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7767,11,4,24,36,78,113,7,37,72,88,3,No,2,0.73,0.78,0,No,No,No,Yes,No,No
7768,0,2,0,20,40,50,10,25,39,56,1,No,5,0.75,0.63,0,No,No,No,Yes,No,No
7769,-2,8,0,10,14,18,2,6,9,12,5,No,1,0.5,0.46,2,No,No,No,Yes,No,No
7770,124,8,11,130,250,370,40,121,245,348,33,No,5,0.79,0.66,0,No,No,No,Yes,No,No
7771,0,4,0,4,4,4,0,0,0,0,0,No,3,0.7,0.66,0,Yes,No,No,Yes,No,No
7772,221,8,27,131,303,475,47,172,353,601,44,No,46,0.81,0.85,0,No,No,No,Yes,No,No
7773,0,2,0,2,2,2,0,0,0,0,0,No,2,0.94,0.87,0,Yes,No,Yes,Yes,No,No
7774,111,8,57,545,1035,1535,136,472,916,1380,19,No,50,0.99,0.97,0,No,No,No,Yes,No,No
7775,252,2,93,419,729,1065,98,304,619,912,114,No,26,0.99,0.98,0,No,No,Yes,Yes,No,No
7776,0,2,0,5,35,35,0,0,0,0,1,No,5,0.95,0.97,0,Yes,No,No,Yes,No,No
7777,2072,8,2782,3656,6986,9956,1096,3710,7658,12476,1038,Yes,146,0.68,0.66,87,Yes,No,No,Yes,No,No
7778,176,8,13,76,206,335,50,172,376,624,44,No,30,0.5,0.46,0,No,No,No,Yes,No,No
7779,7,8,0,15,15,15,1,7,12,17,0,No,5,0.34,0.57,0,No,No,No,Yes,No,No
7780,8,,31,12,36,54,9,28,75,121,13,No,6,-99,-99,0,No,No,No,Yes,No,No
7781,163,4,170,336,496,696,103,367,640,851,57,No,49,0.73,0.78,0,No,No,No,Yes,No,No
7782,681,8,401,2200,3500,4700,414,1497,2858,4762,428,No,200,0.94,0.94,0,No,No,No,Yes,No,No
7783,18,8,0,46,86,110,11,27,51,72,15,No,1,0.8,0.86,0,No,No,No,Yes,No,No
7784,0,2,0,1,1,1,0,0,0,0,0,No,1,0.57,0.67,0,Yes,No,No,Yes,No,No
7785,0,4,5,3,3,3,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7786,1312,2,1146,4220,7980,11880,1023,3380,6780,9987,1852,No,310,0.46,0.68,0,No,No,No,Yes,No,No
7787,166,8,11,148,336,475,59,226,576,960,58,No,10,0.92,0.93,0,No,No,No,Yes,No,No
7788,23,8,0,17,17,17,2,15,22,22,0,No,12,0.95,0.96,0,No,No,No,Yes,No,No
7789,171,10,0,960,960,1920,11,103,261,829,67,No,960,0.77,0.84,0,No,No,No,Yes,No,No
7790,65,8,2,219,412,590,64,138,345,517,45,No,17,0.96,0.96,0,No,No,No,Yes,No,No
7791,206,2,54,1009,1729,2489,305,1111,1966,2924,222,No,110,0.46,0.68,1,No,No,No,Yes,No,No
7792,207,8,70,270,480,690,64,227,437,701,110,No,30,0.94,0.94,0,No,No,No,Yes,No,No
7793,58,8,4,93,153,198,24,58,128,211,112,No,7,0.48,0.57,0,No,No,No,Yes,No,No
7794,638,8,422,1084,1444,1444,188,469,833,1519,250,No,84,0.82,0.81,0,No,No,No,Yes,No,No
7795,0,3,0,2,4,6,0,0,0,0,1,No,1,0.94,0.96,0,No,No,No,Yes,No,No
7796,656,4,434,672,1311,1733,248,733,1510,2313,143,No,51,0.73,0.78,0,No,No,No,Yes,No,No
7797,115,8,0,132,198,297,24,99,181,244,42,No,33,0.5,0.5,0,No,No,No,Yes,No,No
7798,9,8,0,1,1,1,0,0,0,0,0,No,1,0.82,0.81,0,No,No,Yes,Yes,No,No
7799,951,8,170,1344,2688,3696,6185,14251,28459,40496,417,No,336,1,0.93,0,No,No,No,Yes,No,No
7800,170,12,10,1000,1600,2300,240,809,1483,2079,213,No,100,0.94,0.87,1,No,No,Yes,Yes,No,No
7801,39,4,29,36,54,72,6,33,75,116,11,No,2,0.73,0.78,0,No,No,No,Yes,No,No
7802,269,2,80,1174,2062,2998,292,965,1922,2783,313,No,48,0.33,0.32,0,No,No,No,Yes,No,No
7803,80,2,0,5,22,22,23,359,360,362,0,No,2,0.1,0.08,0,Yes,No,No,Yes,No,No
7804,0,2,0,11,11,11,0,0,0,0,0,No,11,0.91,0.93,0,No,No,No,Yes,No,No
7805,0,2,0,7,7,7,0,0,0,0,1,No,7,0,0,0,Yes,No,No,Yes,No,No
7806,0,12,0,1,2,3,1,2,2,4,1,No,1,0.73,0.79,0,No,No,No,Yes,No,No
7807,1400,3,661,9789,17038,25134,2782,8888,14929,20207,1356,No,1785,0.73,0.7,0,No,No,No,Yes,No,No
7808,12,8,83,896,1460,2033,221,619,1139,1715,146,No,62,0.5,0.46,31,No,No,No,Yes,No,No
7809,763,8,114,1386,2772,4410,593,1615,3219,4169,533,No,252,0.81,0.78,17,No,No,No,Yes,No,No
7810,576,4,35,765,1233,1623,190,700,1276,1795,111,No,96,0.73,0.78,0,No,No,No,Yes,No,No
7811,3,8,0,24,36,36,4,15,23,35,30,No,12,0.84,0.86,0,No,No,No,Yes,No,No
7812,18,8,2,60,60,90,3,11,17,28,25,No,30,0.16,0.1,0,No,No,Yes,Yes,No,No
7813,0,8,0,2,3,4,0,1,3,4,1,No,2,0.49,0.57,0,No,No,Yes,Yes,No,No
7814,29,9,57,8,53,98,6,27,50,71,0,No,6,0.85,0.82,0,Yes,No,No,Yes,No,No
7815,5,4,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7816,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
7817,7,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7818,7,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7819,279,8,121,436,724,1012,112,286,549,953,100,No,24,0.82,0.81,1,No,No,No,Yes,No,No
7820,297,8,9,565,1315,1915,151,547,1114,1695,181,No,75,0.38,0.38,0,No,No,No,Yes,No,No
7821,690,13,32,160,720,1040,73,311,763,1504,292,No,160,0.68,0.68,0,No,No,No,Yes,No,No
7822,0,12,0,12,12,12,0,0,0,0,0,No,12,0.73,0.79,0,Yes,No,No,Yes,No,No
7823,191,8,51,704,1102,1510,136,461,1046,1643,92,No,42,0.7,0.71,0,No,No,Yes,Yes,No,No
7824,4504,2,2166,12594,24744,38028,2761,11109,23952,34068,2418,No,324,0.95,0.82,0,No,No,No,Yes,No,No
7825,1,12,0,20,30,40,4,9,21,27,0,No,2,0.73,0.79,0,No,No,No,Yes,No,No
7826,31,8,1,23,35,47,7,21,48,75,11,No,4,0.88,0.68,0,No,No,Yes,Yes,No,No
7827,3,2,0,3,3,3,0,1,1,1,0,No,3,0.46,0.25,0,No,No,No,Yes,No,No
7828,46,8,0,196,322,434,36,156,288,457,66,No,14,0.33,0.32,0,No,No,No,Yes,No,No
7829,24,10,0,36,63,90,4,20,50,84,23,No,9,0.65,0.71,0,No,No,No,Yes,No,No
7830,5,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
7831,156,5,10,19,82,144,20,63,135,276,74,No,9,0.73,0.7,0,No,No,No,Yes,No,No
7832,0,4,0,8,8,8,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7833,565,8,45,1042,2142,3082,277,909,2169,3404,186,No,80,0.82,0.8,0,No,No,No,Yes,No,No
7834,504,2,0,556,1116,1396,208,496,822,1262,243,No,135,0.99,0.97,0,No,No,No,Yes,No,No
7835,184,2,110,94,222,414,40,147,252,302,61,No,30,0.98,0.98,0,No,No,No,Yes,No,No
7836,3,8,0,6,9,15,1,5,9,12,2,No,1,0.54,0.72,0,No,No,No,Yes,No,No
7837,29,8,6,32,56,80,6,20,47,87,35,No,1,0.31,0.34,0,No,No,No,Yes,No,No
7838,2196,8,781,5439,9647,13855,0,0,0,0,0,No,297,0.93,0.89,0,No,No,No,Yes,No,No
7839,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
7840,121,8,14,155,326,484,40,157,296,461,34,No,10,0.73,0.7,0,No,No,No,Yes,No,No
7841,171,2,37,117,287,477,83,342,487,633,75,No,32,0.92,0.95,1,No,No,No,Yes,No,No
7842,109,2,53,15,54,107,19,57,117,172,30,No,15,0.81,0.78,0,No,No,No,Yes,No,No
7843,31,8,0,5,5,5,2,7,19,32,0,No,5,0.9,0.94,0,No,No,Yes,Yes,No,No
7844,19,8,11,81,152,196,11,47,93,141,12,No,11,0.5,0.46,0,No,No,No,Yes,No,No
7845,0,8,0,10,18,26,1,6,10,15,4,No,1,0.96,0.95,0,No,No,Yes,Yes,No,No
7846,0,2,0,6,36,36,0,0,0,0,0,No,6,0.9,0.91,0,Yes,No,Yes,Yes,No,No
7847,121,4,185,414,687,960,133,436,702,937,82,No,50,0.73,0.78,1,No,No,No,Yes,No,No
7848,11,10,0,58,92,160,5,36,72,97,27,No,24,0.77,0.84,0,No,No,No,Yes,No,No
7849,121,8,47,588,853,1187,110,398,755,1138,178,No,19,0.13,0.17,50,No,No,No,Yes,No,No
7850,63,8,41,266,454,642,64,185,406,616,63,No,12,-99,-99,0,No,No,Yes,Yes,No,No
7851,92,3,31,352,650,896,140,454,758,1022,61,No,22,0.73,0.7,2,No,No,No,Yes,No,No
7852,0,2,0,26,26,26,4,5,5,5,0,No,18,0.89,0.82,5,Yes,No,Yes,Yes,No,Yes
7853,293,10,113,407,871,1337,91,401,942,1506,137,No,28,0.77,0.84,0,No,No,No,Yes,No,No
7854,91,2,5,90,180,240,24,61,153,225,23,No,30,0.73,0.73,0,No,No,No,Yes,No,No
7855,72,2,75,173,341,485,33,177,338,522,34,No,29,0.9,0.91,1,No,No,No,Yes,No,No
7856,4,4,0,4,5,6,0,2,6,8,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
7857,116,8,0,234,389,594,55,184,387,635,46,No,52,0.97,0.91,0,No,No,No,Yes,No,No
7858,0,2,0,13,19,19,0,0,0,0,0,No,7,0.16,0.1,0,Yes,No,Yes,Yes,No,No
7859,354,2,126,1040,1700,2400,259,755,1404,2129,271,No,60,0.64,0.62,0,No,No,No,Yes,No,No
7860,25,15,5,121,189,245,33,95,181,272,29,No,28,0.06,0.09,0,No,No,No,Yes,No,No
7861,237,12,8,148,148,148,39,136,291,495,59,No,8,0.93,0.74,0,No,No,No,Yes,No,No
7862,36,8,12,48,84,120,10,42,70,105,41,No,12,0.34,0.57,1,No,No,Yes,Yes,No,No
7863,774,8,109,799,1473,2363,364,1266,2390,3589,485,No,30,0.73,0.7,0,No,No,No,Yes,No,No
7864,10,2,0,15,22,29,3,9,21,28,0,No,8,0,0,0,No,No,No,Yes,No,No
7865,167,8,0,1001,1165,1747,0,272,492,633,121,No,13,0.78,0.62,0,No,No,No,Yes,No,No
7866,210,8,81,1972,3232,4495,443,1345,2041,3141,355,No,117,0.83,0.84,1,No,No,No,Yes,No,No
7867,75,8,8,216,420,636,44,178,364,493,46,No,24,0.31,0.2,0,No,No,No,Yes,No,No
7868,92,8,14,332,593,836,81,270,582,921,70,No,20,0.75,0.85,0,No,No,No,Yes,No,No
7869,3,8,0,11,13,19,3,9,16,24,1,No,3,0.75,0.72,0,No,No,Yes,Yes,No,No
7870,256,8,10,159,329,466,43,153,370,579,41,No,28,0.88,0.91,0,No,No,No,Yes,No,No
7871,39,8,0,157,271,385,47,120,204,294,49,No,22,0.83,0.84,0,No,No,No,Yes,No,Yes
7872,48,9,0,426,854,1213,80,354,916,1558,109,No,53,0.38,0.5,0,No,No,No,Yes,No,No
7873,-20,8,23,105,160,186,36,99,138,194,21,No,15,0.5,0.46,34,No,No,No,Yes,No,No
7874,4516,8,430,5363,9767,13437,1012,3699,7037,11203,1226,No,594,0.95,0.95,0,No,No,No,Yes,No,No
7875,305,8,136,2215,3513,4874,454,1846,3166,4319,494,No,120,0.89,0.93,0,No,No,No,Yes,No,No
7876,27,8,1,250,400,517,37,146,313,465,36,No,6,0.97,0.91,4,No,No,No,Yes,No,No
7877,151,8,50,448,638,923,124,279,431,653,115,No,68,0.94,0.94,0,No,No,No,Yes,No,No
7878,19,8,0,35,75,118,7,32,77,119,18,No,2,0.64,0.48,0,No,No,No,Yes,No,No
7879,157,8,45,912,1384,2011,82,1623,2238,2663,77,No,252,0.79,0.66,0,No,No,No,Yes,No,No
7880,3310,4,43,4300,7341,9173,1555,5129,9932,15543,67,No,1566,0.73,0.78,0,No,No,No,Yes,No,No
7881,0,12,0,8,13,13,0,0,0,0,0,No,3,0.48,0.48,0,No,No,No,Yes,No,No
7882,7,2,0,84,140,210,22,52,102,153,0,No,7,0.99,0.98,0,No,No,Yes,Yes,No,No
7883,113,2,3,224,434,644,53,201,415,596,94,No,28,0.33,0.32,0,No,No,No,Yes,No,No
7884,16,2,79,346,526,739,236,414,573,736,63,No,18,0.93,0.96,21,No,No,No,Yes,No,No
7885,5,2,2,12,24,39,4,11,18,29,0,No,1,0.83,0.69,0,No,No,No,Yes,No,No
7886,353,8,44,2592,4536,6372,420,2230,3958,5426,286,No,540,0.51,0.61,0,No,No,No,Yes,No,No
7887,144,8,38,140,284,392,27,128,247,412,61,No,30,0.93,0.96,0,No,No,No,Yes,No,No
7888,5,4,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7889,115,8,113,697,1204,1762,219,571,1016,1532,116,No,39,0.5,0.46,1,No,No,No,Yes,No,No
7890,30,4,7,35,65,86,0,16,45,61,10,No,1,0.73,0.78,0,No,No,No,Yes,No,No
7891,12,8,4,420,600,792,86,283,568,839,155,No,24,0.53,0.54,10,No,No,Yes,Yes,No,Yes
7892,61,2,0,378,540,702,100,388,505,667,80,No,162,0.98,0.98,0,No,No,No,Yes,No,No
7893,385,12,630,1175,2015,2615,413,1317,2956,5044,250,No,105,0.7,0.76,30,No,No,No,Yes,No,No
7894,505,2,164,1150,2250,3350,286,1224,2193,3384,384,No,100,0.94,0.94,0,No,No,No,Yes,No,No
7895,0,12,0,4,6,8,0,1,4,6,3,No,1,0.73,0.79,0,No,No,Yes,Yes,No,No
7896,307,8,40,1027,1801,2647,250,872,1635,2361,237,No,54,0.33,0.32,0,No,No,No,Yes,No,No
7897,62,12,3,108,205,309,24,81,184,268,22,No,10,0.73,0.79,0,No,No,No,Yes,No,No
7898,118,8,70,453,828,1181,120,376,711,1096,75,No,38,0.5,0.46,0,No,No,No,Yes,No,No
7899,15,2,12,19,19,19,9,9,9,9,0,No,16,0.73,0.76,0,Yes,No,No,Yes,No,No
7900,53,8,15,161,299,444,35,131,269,369,48,No,14,0.13,0.17,0,No,No,No,Yes,No,Yes
7901,0,2,0,16,34,34,0,2,2,2,2,No,16,0.33,0.32,0,Yes,No,No,Yes,No,Yes
7902,0,2,0,4,7,7,0,0,0,0,1,No,1,-99,0,0,No,No,No,No,No,No
7903,189,8,0,390,690,960,125,358,678,1039,106,No,30,0.98,0.98,0,No,No,No,Yes,No,No
7904,-1203,2,1073,14580,22356,29160,2581,10422,17998,29892,2496,No,3888,0.2,0.46,771,No,No,No,Yes,No,Yes
7905,93,8,0,36,163,217,0,0,0,0,0,No,34,0.99,0.98,0,No,No,No,Yes,No,No
7906,275,4,64,108,262,358,42,144,355,508,55,No,3,0.73,0.78,0,No,No,No,Yes,No,No
7907,58,2,33,134,254,362,43,135,277,431,37,No,2,0.9,0.91,0,No,No,No,Yes,No,No
7908,6,9,0,1,1,1,0,0,2,2,0,No,1,0.85,0.82,0,No,No,No,Yes,No,No
7909,652,2,292,1980,3840,5760,468,2050,3535,5127,561,No,120,1,0.86,0,No,No,No,Yes,No,No
7910,25,8,1,60,105,150,12,48,83,120,32,No,15,0.5,0.46,0,No,No,No,Yes,No,No
7911,32,8,8,65,115,171,13,55,104,158,16,No,4,0.88,0.68,0,No,No,No,Yes,No,No
7912,0,8,6,43,71,99,12,35,70,94,0,No,3,0.4,0.42,0,No,No,No,Yes,No,No
7913,116,8,24,85,140,210,16,41,90,234,34,No,15,0.37,0.31,0,No,No,No,Yes,No,No
7914,206,8,1,200,400,600,46,171,351,479,99,No,200,0.51,0.31,0,No,No,No,Yes,No,No
7915,3,2,3,4,5,6,0,2,2,3,0,No,1,0.82,0.81,0,No,No,No,Yes,No,No
7916,1,8,0,1,2,2,0,0,0,0,0,No,1,0.82,0.81,0,No,No,Yes,Yes,No,No
7917,0,2,0,37,37,37,0,0,0,0,2,No,37,0.98,0.99,0,No,No,No,Yes,No,No
7918,388,4,0,600,1104,1692,274,981,1799,2494,234,No,150,0.55,0.66,0,No,No,No,No,No,No
7919,79,8,0,1448,2248,2968,266,853,1603,2533,284,No,64,0.77,0.89,14,No,No,No,Yes,No,No
